,gene_id,version,phylum,class,order,family,genus,species_x,DBD,id,species,tsne-pca500-one,tsne-pca500-two
464,G544_RS0101880,GCF_000439085.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella,Leminorella grimontii,GerE,GCF_000439085.1-G544_RS0101880,G544,8.662085,8.296575
465,G544_RS0103440,GCF_000439085.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella,Leminorella grimontii,Trans_reg_C,GCF_000439085.1-G544_RS0103440,G544,-5.470421,-3.723514
466,BWI95_RS21680,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,LytTR,GCF_001975225.1-BWI95_RS21680,BWI95,24.11977,12.27906
467,BWI95_RS21525,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,Trans_reg_C,GCF_001975225.1-BWI95_RS21525,BWI95,-17.077126,5.0080175
468,BWI95_RS20970,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,CheW,GCF_001975225.1-BWI95_RS20970,BWI95,22.112959,20.733543
469,BWI95_RS20845,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,GerE,GCF_001975225.1-BWI95_RS20845,BWI95,30.00167,-10.88296
470,BWI95_RS18195,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,,GCF_001975225.1-BWI95_RS18195,BWI95,-10.824133,12.592527
471,BWI95_RS20435,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,LytTR,GCF_001975225.1-BWI95_RS20435,BWI95,22.145304,7.769215
472,BWI95_RS19390,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,GerE,GCF_001975225.1-BWI95_RS19390,BWI95,26.809908,-5.208891
473,BWI95_RS19220,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,CheB_methylest,GCF_001975225.1-BWI95_RS19220,BWI95,12.08961,-5.028832
474,BWI95_RS19215,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,,GCF_001975225.1-BWI95_RS19215,BWI95,9.552744,1.5597813
475,BWI95_RS15640,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,Trans_reg_C,GCF_001975225.1-BWI95_RS15640,BWI95,-27.00483,11.253084
476,BWI95_RS20260,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,Trans_reg_C,GCF_001975225.1-BWI95_RS20260,BWI95,-12.53518,-7.5966268
477,BWI95_RS17815,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,GerE,GCF_001975225.1-BWI95_RS17815,BWI95,25.282715,-10.357106
478,BWI95_RS17655,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,GerE,GCF_001975225.1-BWI95_RS17655,BWI95,16.987669,-4.4129624
479,BWI95_RS17585,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,,GCF_001975225.1-BWI95_RS17585,BWI95,6.5463324,-6.509788
480,BWI95_RS14675,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,Trans_reg_C,GCF_001975225.1-BWI95_RS14675,BWI95,-19.110281,3.6882966
481,BWI95_RS12665,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,Trans_reg_C,GCF_001975225.1-BWI95_RS12665,BWI95,-19.26835,0.6532373
482,BWI95_RS14485,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,Trans_reg_C,GCF_001975225.1-BWI95_RS14485,BWI95,-28.635191,-2.4586337
483,BWI95_RS12300,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,Trans_reg_C,GCF_001975225.1-BWI95_RS12300,BWI95,-4.1644135,-0.8350369
484,BWI95_RS09460,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,Trans_reg_C,GCF_001975225.1-BWI95_RS09460,BWI95,-10.290828,1.4998062
485,BWI95_RS11630,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,GerE,GCF_001975225.1-BWI95_RS11630,BWI95,30.970488,0.50459313
486,BWI95_RS10880,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,GerE,GCF_001975225.1-BWI95_RS10880,BWI95,31.34422,-9.918727
487,BWI95_RS10855,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,GerE,GCF_001975225.1-BWI95_RS10855,BWI95,29.082994,-11.578355
488,BWI95_RS10790,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,Trans_reg_C,GCF_001975225.1-BWI95_RS10790,BWI95,-5.4099507,-4.5377607
489,BWI95_RS08680,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,,GCF_001975225.1-BWI95_RS08680,BWI95,-9.393379,9.051631
490,BWI95_RS06690,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,Trans_reg_C,GCF_001975225.1-BWI95_RS06690,BWI95,-23.93463,3.8869133
491,BWI95_RS06430,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,,GCF_001975225.1-BWI95_RS06430,BWI95,-9.091377,15.233148
492,BWI95_RS05920,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,SpoIIE,GCF_001975225.1-BWI95_RS05920,BWI95,-8.892881,-12.450948
493,BWI95_RS04725,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,,GCF_001975225.1-BWI95_RS04725,BWI95,8.852442,1.8641952
494,BWI95_RS04720,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,CheB_methylest,GCF_001975225.1-BWI95_RS04720,BWI95,11.294576,-5.4906335
495,BWI95_RS03800,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,Trans_reg_C,GCF_001975225.1-BWI95_RS03800,BWI95,-8.774311,5.289593
496,BWI95_RS02230,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,Trans_reg_C,GCF_001975225.1-BWI95_RS02230,BWI95,-10.741281,-6.1316476
497,BWI95_RS02215,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,Trans_reg_C,GCF_001975225.1-BWI95_RS02215,BWI95,-12.079834,-11.264597
498,BWI95_RS02750,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,Trans_reg_C,GCF_001975225.1-BWI95_RS02750,BWI95,-12.525358,-4.5501876
499,BWI95_RS01250,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,HTH_8,GCF_001975225.1-BWI95_RS01250,BWI95,10.207916,13.359383
500,BWI95_RS01070,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,Trans_reg_C,GCF_001975225.1-BWI95_RS01070,BWI95,-12.100354,-1.0916623
501,BWI95_RS00450,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,Sigma54_activat,GCF_001975225.1-BWI95_RS00450,BWI95,5.7171082,7.6186604
502,BWI95_RS00130,GCF_001975225.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia cowanii,Trans_reg_C,GCF_001975225.1-BWI95_RS00130,BWI95,-13.317944,-4.2494097
503,H595_RS0118990,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,GerE,GCF_000425345.1-H595_RS0118990,H595,24.646496,-19.126234
504,H595_RS0118705,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,GerE,GCF_000425345.1-H595_RS0118705,H595,20.57535,-0.9176331
505,H595_RS0118460,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,Trans_reg_C,GCF_000425345.1-H595_RS0118460,H595,-10.016407,2.6155596
506,H595_RS0115500,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,,GCF_000425345.1-H595_RS0115500,H595,9.207737,24.392792
507,H595_RS0115450,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,,GCF_000425345.1-H595_RS0115450,H595,13.669019,-16.389277
508,H595_RS0115215,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,CheW,GCF_000425345.1-H595_RS0115215,H595,17.218697,21.204916
509,H595_RS0115040,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,,GCF_000425345.1-H595_RS0115040,H595,-23.70785,15.953463
510,H595_RS0114990,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,,GCF_000425345.1-H595_RS0114990,H595,14.439187,-18.5455
511,H595_RS0114950,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,,GCF_000425345.1-H595_RS0114950,H595,7.168958,-2.305082
512,H595_RS0114930,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,LytTR,GCF_000425345.1-H595_RS0114930,H595,20.748074,13.35351
513,H595_RS0114560,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,HTH_8,GCF_000425345.1-H595_RS0114560,H595,-1.7819918,14.425301
514,H595_RS0114480,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,,GCF_000425345.1-H595_RS0114480,H595,11.391793,-17.82328
515,H595_RS22485,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,HD_5,GCF_000425345.1-H595_RS22485,H595,-1.2612112,19.5801
516,H595_RS0114455,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,HTH_17,GCF_000425345.1-H595_RS0114455,H595,9.870849,-13.39913
517,H595_RS23535,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,EAL,GCF_000425345.1-H595_RS23535,H595,5.776771,12.48958
518,H595_RS0114445,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,HDOD,GCF_000425345.1-H595_RS0114445,H595,-3.5527647,11.906583
519,H595_RS0114340,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,Trans_reg_C,GCF_000425345.1-H595_RS0114340,H595,-16.26646,-9.0861435
520,H595_RS0114140,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,HTH_8,GCF_000425345.1-H595_RS0114140,H595,-5.695975,15.670776
521,H595_RS0114120,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,EAL,GCF_000425345.1-H595_RS0114120,H595,-0.4234043,-13.405359
522,H595_RS0114105,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,GGDEF,GCF_000425345.1-H595_RS0114105,H595,-3.5645037,-13.130978
523,H595_RS0114085,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,Trans_reg_C,GCF_000425345.1-H595_RS0114085,H595,-5.0848455,2.0798154
524,H595_RS0114005,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,LytTR,GCF_000425345.1-H595_RS0114005,H595,18.963078,9.079137
525,H595_RS0113890,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,HTH_8,GCF_000425345.1-H595_RS0113890,H595,-3.12692,24.902678
526,H595_RS0112540,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,Trans_reg_C,GCF_000425345.1-H595_RS0112540,H595,-11.157738,-10.231746
527,H595_RS0112220,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,Trans_reg_C,GCF_000425345.1-H595_RS0112220,H595,-6.560167,-4.025656
528,H595_RS0111915,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,,GCF_000425345.1-H595_RS0111915,H595,-6.4694867,8.779505
529,H595_RS0111755,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,HTH_8,GCF_000425345.1-H595_RS0111755,H595,-12.509971,21.891676
530,H595_RS0110155,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,,GCF_000425345.1-H595_RS0110155,H595,-20.035007,17.70127
531,H595_RS0109150,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,Trans_reg_C,GCF_000425345.1-H595_RS0109150,H595,-21.006075,0.95744115
532,H595_RS21945,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,TPR_8,GCF_000425345.1-H595_RS21945,H595,-22.182955,20.994482
533,H595_RS0108535,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,Trans_reg_C,GCF_000425345.1-H595_RS0108535,H595,-26.209839,-3.168944
534,H595_RS0108190,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,LytTR,GCF_000425345.1-H595_RS0108190,H595,17.021133,5.916355
535,H595_RS0108040,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,Trans_reg_C,GCF_000425345.1-H595_RS0108040,H595,-23.859217,-7.5007095
536,H595_RS0107810,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,Trans_reg_C,GCF_000425345.1-H595_RS0107810,H595,-21.108473,-3.7814524
537,H595_RS0107665,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,HD,GCF_000425345.1-H595_RS0107665,H595,3.422934,31.127714
538,H595_RS0121275,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,LytTR,GCF_000425345.1-H595_RS0121275,H595,22.330734,5.0619454
539,H595_RS0121085,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,Trans_reg_C,GCF_000425345.1-H595_RS0121085,H595,-3.1042783,6.7276673
540,H595_RS0120620,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,LytTR,GCF_000425345.1-H595_RS0120620,H595,18.739122,11.579847
541,H595_RS0106055,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,LytTR,GCF_000425345.1-H595_RS0106055,H595,17.339544,9.48862
542,H595_RS0105980,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,Trans_reg_C,GCF_000425345.1-H595_RS0105980,H595,-16.779057,-8.064622
543,H595_RS0105340,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,HTH_8,GCF_000425345.1-H595_RS0105340,H595,12.2754345,16.497808
544,H595_RS0105330,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,Trans_reg_C,GCF_000425345.1-H595_RS0105330,H595,-15.881818,-0.664465
545,H595_RS0105260,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,,GCF_000425345.1-H595_RS0105260,H595,-14.378335,13.386564
546,H595_RS21635,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,DUF3369,GCF_000425345.1-H595_RS21635,H595,1.3466378,30.281094
547,H595_RS0104915,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,GerE,GCF_000425345.1-H595_RS0104915,H595,22.671263,-18.508846
548,H595_RS0104665,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,GerE,GCF_000425345.1-H595_RS0104665,H595,27.834812,-6.2720428
549,H595_RS0119980,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,CheB_methylest,GCF_000425345.1-H595_RS0119980,H595,10.184921,-9.948631
550,H595_RS0119965,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,,GCF_000425345.1-H595_RS0119965,H595,7.819012,0.3233452
551,H595_RS0119865,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,HTH_8,GCF_000425345.1-H595_RS0119865,H595,-0.03126944,10.57925
552,H595_RS0104080,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,HTH_8,GCF_000425345.1-H595_RS0104080,H595,4.5042086,9.687914
553,H595_RS0103800,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,Trans_reg_C,GCF_000425345.1-H595_RS0103800,H595,-17.18114,-3.634122
554,H595_RS0102640,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,,GCF_000425345.1-H595_RS0102640,H595,10.094477,23.070316
555,H595_RS0101915,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,CheW,GCF_000425345.1-H595_RS0101915,H595,18.294998,20.63465
556,H595_RS0101350,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,,GCF_000425345.1-H595_RS0101350,H595,-23.662066,19.432175
557,H595_RS0101195,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,,GCF_000425345.1-H595_RS0101195,H595,-23.033733,16.402437
558,H595_RS0100975,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,GerE,GCF_000425345.1-H595_RS0100975,H595,25.980185,2.2931929
559,H595_RS0100935,GCF_000425345.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera baltica,,GCF_000425345.1-H595_RS0100935,H595,16.346272,0.04150174
560,Q399_RS0110335,GCF_000711985.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Pararheinheimera,Pararheinheimera texasensis,HTH_8,GCF_000711985.1-Q399_RS0110335,Q399,0.15567973,15.299661
561,Q399_RS0110285,GCF_000711985.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Pararheinheimera,Pararheinheimera texasensis,HTH_8,GCF_000711985.1-Q399_RS0110285,Q399,8.77691,11.849102
562,Q399_RS0110050,GCF_000711985.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Pararheinheimera,Pararheinheimera texasensis,HTH_8,GCF_000711985.1-Q399_RS0110050,Q399,-5.698916,15.676913
563,Q399_RS0109865,GCF_000711985.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Pararheinheimera,Pararheinheimera texasensis,Trans_reg_C,GCF_000711985.1-Q399_RS0109865,Q399,-13.851701,-0.67201555
564,Q399_RS0109565,GCF_000711985.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Pararheinheimera,Pararheinheimera texasensis,LytTR,GCF_000711985.1-Q399_RS0109565,Q399,20.971575,10.999076
565,Q399_RS0109435,GCF_000711985.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Pararheinheimera,Pararheinheimera texasensis,HTH_8,GCF_000711985.1-Q399_RS0109435,Q399,-0.7670006,16.017946
566,Q399_RS0109340,GCF_000711985.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Pararheinheimera,Pararheinheimera texasensis,LytTR,GCF_000711985.1-Q399_RS0109340,Q399,18.755833,11.478159
567,Q399_RS0109105,GCF_000711985.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Pararheinheimera,Pararheinheimera texasensis,HTH_8,GCF_000711985.1-Q399_RS0109105,Q399,2.4812348,10.194105
568,Q399_RS0120840,GCF_000711985.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Pararheinheimera,Pararheinheimera texasensis,CheW,GCF_000711985.1-Q399_RS0120840,Q399,17.214445,21.233376
569,Q399_RS0120740,GCF_000711985.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Pararheinheimera,Pararheinheimera texasensis,HTH_8,GCF_000711985.1-Q399_RS0120740,Q399,-1.7801361,14.505306
570,Q399_RS0120595,GCF_000711985.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Pararheinheimera,Pararheinheimera texasensis,,GCF_000711985.1-Q399_RS0120595,Q399,-23.667595,19.361868
571,Q399_RS0120335,GCF_000711985.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Pararheinheimera,Pararheinheimera texasensis,,GCF_000711985.1-Q399_RS0120335,Q399,-9.555932,7.217239
572,Q399_RS0119930,GCF_000711985.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Pararheinheimera,Pararheinheimera texasensis,,GCF_000711985.1-Q399_RS0119930,Q399,13.924359,-16.7608
573,Q399_RS0120265,GCF_000711985.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Pararheinheimera,Pararheinheimera texasensis,GerE,GCF_000711985.1-Q399_RS0120265,Q399,21.077972,0.18159318
574,Q399_RS0119415,GCF_000711985.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Pararheinheimera,Pararheinheimera texasensis,CheW,GCF_000711985.1-Q399_RS0119415,Q399,18.388638,20.357763
575,Q399_RS0118960,GCF_000711985.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Pararheinheimera,Pararheinheimera texasensis,HTH_8,GCF_000711985.1-Q399_RS0118960,Q399,0.19936255,10.23051
576,Q399_RS0118860,GCF_000711985.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Pararheinheimera,Pararheinheimera texasensis,,GCF_000711985.1-Q399_RS0118860,Q399,7.8541007,0.1597458
577,Q399_RS0118845,GCF_000711985.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Pararheinheimera,Pararheinheimera texasensis,CheB_methylest,GCF_000711985.1-Q399_RS0118845,Q399,10.47949,-9.844629
578,Q399_RS0117085,GCF_000711985.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Pararheinheimera,Pararheinheimera texasensis,GerE,GCF_000711985.1-Q399_RS0117085,Q399,22.650553,-18.51171
579,Q399_RS0107130,GCF_000711985.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Pararheinheimera,Pararheinheimera texasensis,HTH_8,GCF_000711985.1-Q399_RS0107130,Q399,-12.425813,22.018345
580,Q399_RS0106990,GCF_000711985.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Pararheinheimera,Pararheinheimera texasensis,,GCF_000711985.1-Q399_RS0106990,Q399,-22.608612,16.485918
581,Q399_RS0106965,GCF_000711985.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Pararheinheimera,Pararheinheimera texasensis,HTH_8,GCF_000711985.1-Q399_RS0106965,Q399,12.228769,16.435768
582,Q399_RS0106955,GCF_000711985.1,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Pararheinheimera,Pararheinheimera texasensis,Trans_reg_C,GCF_000711985.1-Q399_RS0106955,Q399,-15.709972,-0.5626399
