,gene_id,version,phylum,class,order,family,genus,species_x,DBD,id,species,tsne-pca500-one,tsne-pca500-two
477,BA022_RS17435,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,CheB_methylest,GCF_002214645.1-BA022_RS17435,BA022,13.849639,-38.898117
478,BA022_RS17410,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,,GCF_002214645.1-BA022_RS17410,BA022,-15.626929,-20.723045
479,BA022_RS17395,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,GerE,GCF_002214645.1-BA022_RS17395,BA022,35.65676,15.372028
480,BA022_RS17285,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,,GCF_002214645.1-BA022_RS17285,BA022,-7.1483574,-21.343475
481,BA022_RS16775,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,HTH_8,GCF_002214645.1-BA022_RS16775,BA022,6.3827705,-0.44210422
482,BA022_RS18220,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,,GCF_002214645.1-BA022_RS18220,BA022,-34.55046,-10.28724
483,BA022_RS18215,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,,GCF_002214645.1-BA022_RS18215,BA022,-24.082825,-23.69403
484,BA022_RS18080,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,HTH_8,GCF_002214645.1-BA022_RS18080,BA022,12.130524,2.5929916
485,BA022_RS15975,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,Trans_reg_C,GCF_002214645.1-BA022_RS15975,BA022,-7.818821,20.280415
486,BA022_RS15895,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,GerE,GCF_002214645.1-BA022_RS15895,BA022,17.335464,40.104034
487,BA022_RS14200,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,Trans_reg_C,GCF_002214645.1-BA022_RS14200,BA022,-12.999647,9.306029
488,BA022_RS13115,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,GerE,GCF_002214645.1-BA022_RS13115,BA022,29.095488,9.91656
489,BA022_RS15565,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,Trans_reg_C,GCF_002214645.1-BA022_RS15565,BA022,-3.793049,26.704271
490,BA022_RS15085,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,GerE,GCF_002214645.1-BA022_RS15085,BA022,28.66542,2.5035458
491,BA022_RS10215,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,HD,GCF_002214645.1-BA022_RS10215,BA022,-28.561487,-3.3566923
492,BA022_RS10140,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,Trans_reg_C,GCF_002214645.1-BA022_RS10140,BA022,-15.966598,15.378539
493,BA022_RS11840,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,,GCF_002214645.1-BA022_RS11840,BA022,-4.4306183,38.539455
494,BA022_RS09690,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,LytTR,GCF_002214645.1-BA022_RS09690,BA022,13.096511,-21.615837
495,BA022_RS09405,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,HTH_8,GCF_002214645.1-BA022_RS09405,BA022,21.485512,-4.8827786
496,BA022_RS07545,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,Trans_reg_C,GCF_002214645.1-BA022_RS07545,BA022,-5.6790524,7.9383836
497,BA022_RS07110,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,Trans_reg_C,GCF_002214645.1-BA022_RS07110,BA022,-6.37215,26.973331
498,BA022_RS06750,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,Trans_reg_C,GCF_002214645.1-BA022_RS06750,BA022,-21.487425,14.735055
499,BA022_RS05490,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,Trans_reg_C,GCF_002214645.1-BA022_RS05490,BA022,1.9700743,19.42055
500,BA022_RS05400,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,GerE,GCF_002214645.1-BA022_RS05400,BA022,22.785406,16.58462
501,BA022_RS04630,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,Trans_reg_C,GCF_002214645.1-BA022_RS04630,BA022,6.772832,16.269056
502,BA022_RS05980,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,GerE,GCF_002214645.1-BA022_RS05980,BA022,14.4816065,34.190193
503,BA022_RS00750,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,GGDEF,GCF_002214645.1-BA022_RS00750,BA022,-27.025396,7.7798505
504,BA022_RS00415,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,LytTR,GCF_002214645.1-BA022_RS00415,BA022,10.05627,-17.467094
505,BA022_RS02380,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,HTH_8,GCF_002214645.1-BA022_RS02380,BA022,-1.302209,-8.0507345
506,BA022_RS01240,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,Trans_reg_C,GCF_002214645.1-BA022_RS01240,BA022,-13.155151,3.5964656
507,BM144_RS21145,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,TPR_8,GCF_900112675.1-BM144_RS21145,BM144,-7.534665,-34.946346
508,BM144_RS20750,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,Trans_reg_C,GCF_900112675.1-BM144_RS20750,BM144,-13.574512,3.6620846
509,BM144_RS20625,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,CheB_methylest,GCF_900112675.1-BM144_RS20625,BM144,13.933333,-38.836834
510,BM144_RS20600,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,,GCF_900112675.1-BM144_RS20600,BM144,-15.786926,-20.748064
511,BM144_RS20585,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,GerE,GCF_900112675.1-BM144_RS20585,BM144,35.5223,15.388674
512,BM144_RS20395,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,,GCF_900112675.1-BM144_RS20395,BM144,-6.8875775,-21.195654
513,BM144_RS10110,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,Trans_reg_C,GCF_900112675.1-BM144_RS10110,BM144,-5.612727,21.466356
514,BM144_RS09400,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,HTH_8,GCF_900112675.1-BM144_RS09400,BM144,-4.6616154,-13.428926
515,BM144_RS09110,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,HTH_8,GCF_900112675.1-BM144_RS09110,BM144,16.41526,29.579626
516,BM144_RS09100,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,Trans_reg_C,GCF_900112675.1-BM144_RS09100,BM144,-16.954731,17.837818
517,BM144_RS08870,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,Trans_reg_C,GCF_900112675.1-BM144_RS08870,BM144,-13.189496,9.591205
518,BM144_RS08625,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,Trans_reg_C,GCF_900112675.1-BM144_RS08625,BM144,-12.3455925,12.974895
519,BM144_RS13195,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,GerE,GCF_900112675.1-BM144_RS13195,BM144,18.30802,15.416045
520,BM144_RS13020,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,Trans_reg_C,GCF_900112675.1-BM144_RS13020,BM144,-17.999035,18.502645
521,BM144_RS12510,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,HTH_8,GCF_900112675.1-BM144_RS12510,BM144,11.941618,2.5649514
522,BM144_RS12465,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,Sigma54_activat,GCF_900112675.1-BM144_RS12465,BM144,12.111451,-5.4415436
523,BM144_RS12290,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,,GCF_900112675.1-BM144_RS12290,BM144,-24.452751,-23.873262
524,BM144_RS12285,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,,GCF_900112675.1-BM144_RS12285,BM144,-34.67173,-10.034483
525,BM144_RS19575,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,HTH_8,GCF_900112675.1-BM144_RS19575,BM144,6.226289,0.08811055
526,BM144_RS06925,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,Trans_reg_C,GCF_900112675.1-BM144_RS06925,BM144,-8.103552,8.855059
527,BM144_RS18095,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,GerE,GCF_900112675.1-BM144_RS18095,BM144,-24.295467,-0.91018414
528,BM144_RS17220,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,LytTR,GCF_900112675.1-BM144_RS17220,BM144,10.138769,-17.71874
529,BM144_RS17035,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,HTH_8,GCF_900112675.1-BM144_RS17035,BM144,0.4113699,-2.5021799
530,BM144_RS16840,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,Trans_reg_C,GCF_900112675.1-BM144_RS16840,BM144,-14.129754,0.2442856
531,BM144_RS16595,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,HTH_8,GCF_900112675.1-BM144_RS16595,BM144,21.343258,-4.7190757
532,BM144_RS16255,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,Trans_reg_C,GCF_900112675.1-BM144_RS16255,BM144,-15.868062,15.5226965
533,BM144_RS19855,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,HD,GCF_900112675.1-BM144_RS19855,BM144,-28.505241,-3.2310665
534,BM144_RS19735,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,LytTR,GCF_900112675.1-BM144_RS19735,BM144,13.278842,-21.663261
535,BM144_RS11165,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,HTH_8,GCF_900112675.1-BM144_RS11165,BM144,9.775532,-1.2966431
536,BM144_RS11075,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,GerE,GCF_900112675.1-BM144_RS11075,BM144,28.840443,10.191105
537,BM144_RS11730,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,GerE,GCF_900112675.1-BM144_RS11730,BM144,30.834085,14.142334
538,BM144_RS11460,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,Trans_reg_C,GCF_900112675.1-BM144_RS11460,BM144,-6.3414536,24.192396
539,BM144_RS03490,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,Trans_reg_C,GCF_900112675.1-BM144_RS03490,BM144,1.0003676,19.421738
540,BM144_RS03365,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,,GCF_900112675.1-BM144_RS03365,BM144,-4.5711513,38.526638
541,BM144_RS02890,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,Trans_reg_C,GCF_900112675.1-BM144_RS02890,BM144,-4.194349,17.031385
542,BM144_RS04165,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,Trans_reg_C,GCF_900112675.1-BM144_RS04165,BM144,-2.8882546,28.333132
543,BM144_RS03920,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,,GCF_900112675.1-BM144_RS03920,BM144,32.009464,-5.5999126
544,BM144_RS03915,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,GerE,GCF_900112675.1-BM144_RS03915,BM144,33.555565,9.813007
545,BM144_RS19075,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,Trans_reg_C,GCF_900112675.1-BM144_RS19075,BM144,-8.262291,23.140337
546,BM144_RS01400,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,GGDEF,GCF_900112675.1-BM144_RS01400,BM144,-26.974648,7.8204865
547,BM144_RS01060,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,Trans_reg_C,GCF_900112675.1-BM144_RS01060,BM144,-6.3734217,8.933284
548,BM144_RS00945,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,GerE,GCF_900112675.1-BM144_RS00945,BM144,29.952318,14.271695
549,BM144_RS06325,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,HTH_8,GCF_900112675.1-BM144_RS06325,BM144,-1.4613358,-7.639161
550,BM144_RS06215,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,,GCF_900112675.1-BM144_RS06215,BM144,-22.658674,9.27017
551,BM144_RS06210,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,HTH_17,GCF_900112675.1-BM144_RS06210,BM144,-36.312008,-25.486279
552,BM144_RS06205,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,,GCF_900112675.1-BM144_RS06205,BM144,-16.140137,25.028
553,BM144_RS05790,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,Trans_reg_C,GCF_900112675.1-BM144_RS05790,BM144,2.0723076,24.548624
554,BM144_RS05740,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,Trans_reg_C,GCF_900112675.1-BM144_RS05740,BM144,-3.6245303,9.825015
555,BM144_RS05600,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,,GCF_900112675.1-BM144_RS05600,BM144,-16.324034,-7.856796
556,BM144_RS05150,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,Trans_reg_C,GCF_900112675.1-BM144_RS05150,BM144,-21.20417,14.756561
557,BM144_RS13960,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,GerE,GCF_900112675.1-BM144_RS13960,BM144,17.634932,40.08996
558,BM144_RS13870,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,Trans_reg_C,GCF_900112675.1-BM144_RS13870,BM144,-7.498714,20.376972
559,BM144_RS13500,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,Trans_reg_C,GCF_900112675.1-BM144_RS13500,BM144,-3.9171345,17.822874
560,BM144_RS21655,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,Trans_reg_C,GCF_900112675.1-BM144_RS21655,BM144,7.306212,14.152404
561,BM144_RS21905,GCF_900112675.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax konjaci,GerE,GCF_900112675.1-BM144_RS21905,BM144,14.40849,34.410984
